subject,level,object_size,x,y,points,time
2,_level_8,large,15,-5,829,257.44110107421875
2,_level_8,extra large,15,6.5,833,258.4414978027344
2,_level_8,extra large,15,10,838,258.7413024902344
2,_level_8,large,12.5,12.5,843,258.9905090332031
2,_level_8,extra large,10,10,847,259.1073913574219
2,_level_8,extra large,10,15,852,259.25738525390625
2,_level_8,extra large,6.5,15,857,259.5244140625
2,_level_8,large,10,20,862,259.9242858886719
2,_level_8,large,12.5,17.5,866,260.1575927734375
2,_level_8,extra small,15,15,870,260.45721435546875
2,_level_8,large,17.5,12.5,872,260.7235107421875
2,_level_8,large,20,10,876,261.02349853515625
2,_level_8,extra large,10,-1.5,880,262.1903991699219
2,_level_8,extra large,10,-5,885,262.40631103515625
2,_level_8,large,5,-5,890,262.7445983886719
2,_level_8,extra large,5,-5,894,262.7611999511719
2,_level_8,extra large,5,-10,899,263.0061950683594
2,_level_8,extra large,1.5,-10,904,263.1890869140625
2,_level_8,large,5,-15,909,263.605712890625
2,_level_8,large,7.5,-12.5,913,263.7724914550781
2,_level_8,extra small,10,-10,917,264.1413879394531
2,_level_8,large,12.5,-7.5,919,264.4056091308594
2,_level_8,large,15,-5,923,264.70550537109375
2,_level_8,extra large,15,6.5,927,265.7051086425781
2,_level_8,extra large,15,10,932,265.9891052246094
2,_level_8,large,10,10,937,266.2890930175781
2,_level_8,extra large,10,10,941,266.3048095703125
2,_level_8,extra large,10,15,946,266.5389099121094
2,_level_8,extra large,6.5,15,951,266.722412109375
2,_level_8,large,10,20,956,267.17138671875
2,_level_8,large,12.5,17.5,960,267.3879089355469
2,_level_8,extra small,15,15,964,267.7214050292969
2,_level_8,large,17.5,12.5,966,267.98748779296875
2,_level_8,large,20,10,970,268.28759765625
2,_level_8,extra large,10,-1.5,974,269.47088623046875
2,_level_8,extra large,10,-5,979,269.7703857421875
2,_level_8,large,7.5,-7.5,984,270.0375061035156
2,_level_8,extra large,5,-5,988,270.12030029296875
2,_level_8,extra large,5,-10,993,270.3205871582031
2,_level_8,extra large,1.5,-10,998,270.53680419921875
3,_tutorial,large,10,10,0,12.477999687194824
3,_tutorial,large,15,10,4,13.680800437927246
3,_tutorial,large,15,15,8,14.4931001663208
3,_tutorial,large,10,15,12,14.906000137329102
3,_tutorial,small,-10,15,16,17.09469985961914
3,_tutorial,small,-15,10,17,17.641000747680664
3,_tutorial,small,-20,10,18,18.253599166870117
3,_tutorial,extra large,-20,-10,19,20.627300262451172
3,_tutorial,extra large,-20,-15,24,20.907499313354492
3,_tutorial,extra large,-10,-15,34,24.78730010986328
3,_tutorial,extra large,-10,-15,29,24.775699615478516
3,_tutorial,extra large,-15,-15,39,25.090700149536133
3,_tutorial,extra large,-15,-20,44,25.51099967956543
3,_tutorial,extra large,-10,-20,49,25.823400497436523
3,_tutorial,extra small,10,-20,54,28.294599533081055
3,_tutorial,extra small,15,-20,56,28.948699951171875
3,_tutorial,extra small,20,-15,58,29.615299224853516
3,_tutorial,extra large,-10,-10,60,33.24190139770508
3,_tutorial,extra large,-15,-10,65,33.88169860839844
3,_tutorial,extra large,-20,-10,70,34.390098571777344
3,_tutorial,extra large,-20,-15,75,34.750099182128906
3,_tutorial,extra large,-15,-15,80,35.30950164794922
3,_tutorial,extra large,-10,-15,85,36.25669860839844
3,_tutorial,extra large,-10,-20,90,36.86920166015625
3,_tutorial,extra large,-15,-20,95,37.122398376464844
3,_tutorial,extra large,-20,-20,100,37.764198303222656
3,_tutorial,extra large,-15,-10,105,39.29629898071289
3,_tutorial,extra large,-10,-10,110,39.75
3,_tutorial,extra large,-15,-15,115,41.70989990234375
3,_tutorial,extra large,-20,-15,120,42.21699905395508
3,_tutorial,extra large,-20,-10,125,42.4025993347168
3,_tutorial,extra large,-10,-15,130,43.896400451660156
3,_tutorial,extra large,-10,-20,135,44.442901611328125
3,_tutorial,extra large,-15,-20,140,44.68370056152344
3,_tutorial,extra large,-20,-20,145,45.309898376464844
3,_tutorial,extra large,-15,-10,150,46.67129898071289
3,_tutorial,extra large,-15,-15,155,47.391700744628906
3,_tutorial,extra large,-20,-15,160,47.9370002746582
3,_tutorial,extra large,-20,-10,165,48.23080062866211
3,_tutorial,extra large,-10,-10,170,49.177398681640625
3,_tutorial,extra large,-10,-15,175,49.590599060058594
3,_tutorial,extra large,-10,-20,180,50.11050033569336
3,_tutorial,extra large,-15,-20,185,50.31079864501953
3,_tutorial,extra large,-20,-20,190,51.030799865722656
3,_tutorial,extra large,-15,-10,195,52.70000076293945
3,_tutorial,extra large,-20,-10,200,53.2849006652832
3,_level_4,small,15,6.5,0,59.41849899291992
3,_level_4,small,15,10,1,59.77870178222656
3,_level_4,extra small,20,10,2,60.0984001159668
3,_level_4,extra large,23.5,15,4,60.77989959716797
3,_level_4,large,20,15,9,61.15250015258789
3,_level_4,large,17.5,17.5,13,61.47159957885742
3,_level_4,extra large,20,20,17,61.55270004272461
3,_level_4,large,15,20,22,62.00600051879883
3,_level_4,extra large,15,23.5,26,62.0724983215332
3,_level_4,extra small,10,20,31,62.618900299072266
3,_level_4,extra large,-5,20,33,64.04740142822266
3,_level_4,large,-15,15,38,65.25830078125
3,_level_4,large,-20,10,42,66.232696533203125
3,_level_4,extra large,-20,5,46,66.6854019165039
3,_level_4,extra small,-20,-10,51,68.35260009765625
3,_level_4,large,-20,-15,53,68.859100341796875
3,_level_4,extra large,-20,-20,57,69.79199981689453
3,_level_4,large,-15,-20,62,70.39409637451172
3,_level_4,large,-17.5,-17.5,66,70.7522964477539
3,_level_4,extra large,-15,-23.5,70,71.87329864501953
3,_level_4,extra large,5,-20,75,74.419403076171875
3,_level_4,extra large,20,-5,80,77.20719909667969
3,_level_4,extra small,20,10,85,79.02069854736328
3,_level_4,extra large,23.5,15,87,79.72699737548828
3,_level_4,large,20,15,92,79.75550079345703
3,_level_4,large,17.5,17.5,96,80.27580261230469
3,_level_4,extra large,20,20,100,80.35320281982422
3,_level_4,extra large,15,23.5,105,81.03479766845703
3,_level_4,extra large,-5,20,110,83.3541030883789
3,_level_4,extra large,-10,10,115,84.9135971069336
3,_level_4,extra large,-20,5,120,86.4094009399414
3,_level_4,extra large,-23.5,-15,125,88.71489715576172
3,_level_4,large,-20,-15,130,89.061798095703125
3,_level_4,extra large,-20,-20,134,89.36930084228516
3,_level_4,large,-17.5,-17.5,139,89.4218978881836
3,_level_4,extra large,-15,-23.5,143,90.01580047607422
3,_level_4,large,-15,-20,148,90.4352035522461
3,_level_4,extra small,-12.5,-17.5,152,90.727996826171875
3,_level_4,large,-15,-15,154,90.96939849853516
3,_level_4,extra small,-12.5,-12.5,158,91.4094009399414
3,_level_4,small,-10,-10,160,91.7833023071289
3,_level_4,small,6.5,15,161,95.1969985961914
3,_level_4,extra small,10,20,162,95.7959976196289
3,_level_4,extra large,15,23.5,164,96.316802978515625
3,_level_4,extra large,20,20,169,96.86289978027344
3,_level_4,large,17.5,17.5,174,97.07630157470703
3,_level_4,large,20,15,178,97.4363021850586
3,_level_4,extra large,23.5,15,182,97.64969635009766
3,_level_4,extra small,17.5,12.5,187,98.32929992675781
3,_level_4,large,15,15,189,98.611297607421875
3,_level_4,extra small,12.5,12.5,193,98.89009857177734
3,_level_4,small,15,6.5,195,99.56919860839844
3,_level_4,small,-10,-10,196,102.70269775390625
3,_level_4,extra small,-12.5,-12.5,197,102.98269653320313
3,_level_4,small,-10,-15,199,103.11589813232422
3,_level_4,small,-6.5,-15,200,103.42269897460938
3,_level_4,extra small,-10,-20,201,103.756103515625
3,_level_4,extra large,-15,-23.5,203,104.23609924316406
3,_level_4,large,-15,-20,208,104.35639953613281
3,_level_4,large,-17.5,-17.5,212,104.63619995117188
3,_level_4,large,-20,-15,216,104.91619873046875
3,_level_4,extra large,-23.5,-15,220,105.14289855957031
3,_level_4,extra small,-20,-10,225,105.59619903564453
3,_level_4,small,-15,-10,227,106.06300354003906
3,_level_4,small,6.5,15,228,108.87650299072266
3,_level_4,extra small,10,20,229,109.31670379638672
3,_level_4,large,15,20,231,109.716796875
3,_level_4,large,17.5,17.5,235,109.94319915771484
3,_level_4,large,20,15,239,110.23670196533203
3,_level_4,extra large,23.5,15,243,110.47679901123047
3,_level_4,extra large,20,20,248,111.3833999633789
3,_level_4,extra large,15,23.5,253,111.943603515625
3,_level_4,extra large,-5,20,258,114.02369689941406
3,_level_4,large,-10,20,263,114.50389862060547
3,_level_4,large,-15,15,267,115.03720092773438
3,_level_4,large,-20,10,271,115.67729949951172
3,_level_4,extra large,-20,5,275,116.10399627685547
3,_level_4,extra small,-20,-10,280,117.39769744873047
3,_level_4,large,-20,-15,282,117.78399658203125
3,_level_4,large,-17.5,-17.5,286,117.99749755859375
3,_level_4,extra large,-20,-20,290,118.18419647216797
3,_level_4,large,-15,-20,295,118.464599609375
3,_level_4,extra small,-12.5,-17.5,299,118.7843017578125
3,_level_4,extra small,-12.5,-12.5,301,119.22429656982422
3,_level_4,small,15,10,303,122.34490203857422
3,_level_4,extra small,17.5,12.5,304,122.59829711914063
3,_level_4,large,20,15,306,122.86470031738281
3,_level_4,extra large,23.5,15,310,123.18499755859375
3,_level_4,extra large,20,20,315,123.31819915771484
3,_level_4,large,15,20,320,123.75830078125
3,_level_4,extra small,12.5,17.5,324,124.07820129394531
3,_level_4,large,15,15,326,124.2782974243164
3,_level_4,extra small,12.5,12.5,330,124.50499725341797
3,_level_4,small,10,10,332,124.78489685058594
3,_level_4,small,-15,-6.5,333,127.55889892578125
3,_level_4,small,-15,-10,334,127.75849914550781
3,_level_4,extra small,-17.5,-12.5,335,128.02560424804688
3,_level_4,large,-20,-15,337,128.27870178222656
3,_level_4,extra large,-23.5,-15,341,128.46539306640625
3,_level_4,extra large,-20,-20,346,128.78570556640625
3,_level_4,extra large,-15,-23.5,351,129.35879516601563
3,_level_4,large,-15,-20,356,129.71910095214844
3,_level_4,extra small,-12.5,-17.5,360,129.98550415039063
3,_level_4,small,-10,-15,362,130.3054962158203
3,_level_4,small,-6.5,-15,363,130.59890747070313
3,_level_4,small,15,10,364,133.51919555664063
3,_level_4,extra small,17.5,12.5,365,133.79989624023438
3,_level_4,large,20,15,367,134.06649780273438
3,_level_4,extra large,23.5,15,371,134.30589294433594
3,_level_4,large,17.5,17.5,376,134.91969299316406
3,_level_4,large,15,20,380,135.2263946533203
3,_level_4,extra large,15,23.5,384,135.51939392089844
3,_level_4,extra large,20,20,389,136.35960388183594
3,_level_4,extra small,20,10,394,137.27980041503906
3,_level_4,extra large,20,-5,396,138.50680541992188
3,_level_4,large,20,-10,401,138.9597930908203
3,_level_4,large,15,-15,405,139.49339294433594
3,_level_4,extra large,5,-20,409,140.4405059814453
3,_level_4,extra large,-15,-23.5,414,142.4403076171875
3,_level_4,large,-15,-20,419,142.73350524902344
3,_level_4,extra large,-20,-20,423,142.96029663085938
3,_level_4,large,-17.5,-17.5,428,143.0135955810547
3,_level_4,large,-20,-15,432,143.32029724121094
3,_level_4,extra large,-23.5,-15,436,143.4136962890625
3,_level_4,extra large,-20,5,441,145.25379943847656
3,_level_4,extra large,-5,20,446,146.89450073242188
3,_level_4,extra large,15,23.5,451,148.7344970703125
3,_level_4,large,15,20,456,148.881103515625
3,_level_4,large,17.5,17.5,460,149.16099548339844
3,_level_4,extra large,20,20,464,149.36099243164063
3,_level_4,extra large,23.5,15,469,149.77450561523438
3,_level_4,extra small,20,10,474,150.40150451660156
3,_level_4,extra large,20,-5,476,151.60169982910156
3,_level_4,extra large,10,-10,481,152.4416961669922
3,_level_4,large,10,-20,486,153.281494140625
3,_level_4,extra large,5,-20,490,153.601806640625
3,_level_4,extra large,-15,-23.5,495,155.601806640625
3,_level_4,extra large,-20,-20,500,156.0950927734375
3,_level_4,extra large,-23.5,-15,505,156.6154022216797
3,_level_4,large,-20,-15,510,156.77529907226563
3,_level_4,extra small,-20,-10,514,157.28199768066406
3,_level_4,extra small,10,20,516,160.7760009765625
3,_level_4,extra large,15,23.5,518,161.20269775390625
3,_level_4,extra large,20,20,523,161.6824951171875
3,_level_4,large,17.5,17.5,528,161.84249877929688
3,_level_4,large,20,15,532,162.0823974609375
3,_level_4,extra large,23.5,15,536,162.33590698242188
3,_level_4,extra large,20,-5,541,164.09609985351563
3,_level_4,large,20,-10,546,164.56289672851563
3,_level_4,large,15,-15,550,165.09620666503906
3,_level_4,extra large,10,-10,554,165.61639404296875
3,_level_4,extra large,5,-20,559,166.56289672851563
3,_level_4,extra large,-15,-23.5,564,168.45660400390625
3,_level_4,large,-15,-20,569,168.65679931640625
3,_level_4,extra large,-20,-20,573,168.976806640625
3,_level_4,extra large,-23.5,-15,578,169.44329833984375
3,_level_4,extra large,-20,5,583,171.12350463867188
3,_level_4,extra large,-10,10,588,171.93699645996094
3,_level_4,extra large,-5,20,593,172.88369750976563
3,_level_4,extra large,15,23.5,598,174.61729431152344
3,_level_4,large,15,20,603,174.7373046875
3,_level_4,large,17.5,17.5,607,175.04420471191406
3,_level_4,extra large,20,20,611,175.17759704589844
3,_level_4,extra large,23.5,15,616,175.61770629882813
3,_level_4,extra large,20,-5,621,177.36410522460938
3,_level_4,large,20,-10,626,177.8574981689453
3,_level_4,large,15,-15,630,178.33770751953125
3,_level_4,large,10,-20,634,178.92430114746094
3,_level_4,extra large,5,-20,638,179.298095703125
3,_level_4,extra large,-15,-23.5,643,181.08489990234375
3,_level_4,large,-15,-20,648,181.20460510253906
3,_level_4,extra large,-20,-20,652,181.57809448242188
3,_level_4,extra large,-23.5,-15,657,182.16510009765625
3,_level_4,extra small,-20,-10,662,182.76480102539063
3,_level_4,small,-15,-6.5,664,183.28509521484375
3,_level_4,extra small,10,20,665,186.60560607910156
3,_level_4,extra large,15,23.5,667,187.05889892578125
3,_level_4,large,15,20,672,187.085693359375
3,_level_4,extra large,20,20,676,187.4586944580078
3,_level_4,large,17.5,17.5,681,187.4990997314453
3,_level_4,large,20,15,685,187.73899841308594
3,_level_4,extra small,17.5,12.5,689,187.96560668945313
3,_level_4,extra large,23.5,15,691,188.28579711914063
3,_level_4,extra large,20,-5,696,190.1392059326172
3,_level_4,large,20,-10,701,190.5659942626953
3,_level_4,extra large,10,-10,705,191.2592010498047
3,_level_4,extra large,5,-20,710,192.20579528808594
3,_level_4,extra large,-15,-23.5,715,194.3394012451172
3,_level_4,extra large,-20,-20,720,194.80650329589844
3,_level_4,extra large,-23.5,-15,725,195.28619384765625
3,_level_4,extra small,-20,-10,730,195.8466033935547
3,_level_4,extra large,-20,5,732,197.2200927734375
3,_level_4,extra large,-10,10,737,198.1802978515625
3,_level_4,extra large,-5,20,742,198.99339294433594
3,_level_4,extra large,15,23.5,747,200.79359436035156
3,_level_4,large,15,20,752,200.98060607910156
3,_level_4,extra large,20,20,756,201.3135986328125
3,_level_4,extra large,20,15,761,201.82029724121094
3,_level_4,large,20,15,766,201.8336944580078
3,_level_4,extra small,17.5,12.5,770,202.27369689941406
3,_level_4,small,15,10,772,202.5540008544922
3,_level_4,small,15,6.5,773,202.91409301757813
3,_level_4,extra large,20,-5,774,203.9138946533203
3,_level_4,extra large,10,-10,779,204.71429443359375
3,_level_4,large,10,-20,784,205.581298828125
3,_level_4,extra large,5,-20,788,205.82080078125
3,_level_4,extra large,-15,-23.5,793,208.07449340820313
3,_level_4,large,-15,-20,798,208.35459899902344
3,_level_4,extra large,-20,-20,802,208.5010986328125
3,_level_4,large,-17.5,-17.5,807,208.5946044921875
3,_level_4,large,-20,-15,811,208.95480346679688
3,_level_4,extra small,-17.5,-12.5,815,209.0345001220703
3,_level_4,extra large,-23.5,-15,817,209.2615966796875
3,_level_4,extra large,-20,5,822,210.99510192871094
3,_level_4,extra large,-10,10,827,211.9416046142578
3,_level_4,large,-10,20,832,212.83529663085938
3,_level_4,extra large,-5,20,836,212.95530700683594
3,_level_4,extra large,15,23.5,841,214.71510314941406
3,_level_4,extra large,20,20,846,215.18170166015625
3,_level_4,large,20,15,851,215.6750946044922
3,_level_4,extra large,23.5,15,855,215.91510009765625
3,_level_4,extra large,20,-5,860,218.06199645996094
3,_level_4,extra large,10,-10,865,219.0625
3,_level_4,large,10,-20,870,219.94219970703125
3,_level_4,extra large,5,-20,874,220.0623016357422
3,_level_4,large,-15,-20,879,222.2364044189453
3,_level_4,extra small,-12.5,-17.5,883,222.31619262695313
3,_level_4,large,-17.5,-17.5,885,222.50259399414063
3,_level_4,extra large,-20,-20,889,222.67599487304688
3,_level_4,large,-20,-15,894,222.91610717773438
3,_level_4,extra large,-23.5,-15,898,223.0225067138672
3,_level_4,extra small,-20,-10,903,223.5426025390625
3,_level_4,extra large,-20,5,905,224.75619506835938
3,_level_4,extra large,-10,10,910,225.5164031982422
3,_level_4,extra large,-5,20,915,226.356201171875
3,_level_4,extra large,15,23.5,920,228.19650268554688
3,_level_4,large,15,20,925,228.47659301757813
3,_level_4,extra large,20,20,929,228.67660522460938
3,_level_4,large,17.5,17.5,934,228.75660705566406
3,_level_4,large,20,15,938,229.06320190429688
3,_level_4,extra large,23.5,15,942,229.14370727539063
3,_level_4,extra large,20,-5,947,230.94369506835938
3,_level_4,extra large,10,-10,952,231.82369995117188
3,_level_4,extra large,5,-20,957,232.59710693359375
3,_level_4,extra small,-10,-20,962,234.67770385742188
3,_level_4,large,-15,-20,964,235.0644073486328
3,_level_4,extra small,-12.5,-17.5,968,235.15780639648438
3,_level_4,extra large,-20,-20,970,235.50399780273438
3,_level_4,extra large,-23.5,-15,975,235.95790100097656
3,_level_4,large,-20,-15,980,236.26409912109375
3,_level_4,extra small,-17.5,-12.5,984,236.47740173339844
3,_level_4,small,-15,-10,986,236.83790588378906
3,_level_4,small,-15,-6.5,987,237.1575927734375
3,_level_4,extra large,-20,5,988,238.27760314941406
3,_level_4,large,-20,10,993,238.5576934814453
3,_level_4,large,-15,15,997,239.0778045654297
3,_level_5,extra small,15,-6.5,0,245.23880004882813
